index, id_usuario, horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
3026, a45cbcde-6059-41bb-be43-e6bee68cbbb0, 3,0,27,31
3027, e31c612d-f358-4b45-a4b3-07e63dbeb2fa, 29,24,32,25
3028, d2e7ff43-5320-4f32-a402-ff04d563e8c3, 11,39,6,6
3029, 1e485f8b-cfa4-4910-a962-448d6d31f31a, 35,29,12,26
3030, 0695566f-deea-4571-8e93-ac703cd7d150, 14,39,25,10
3031, 763414cb-26a1-4160-9a28-2e5aab598092, 2,30,10,38
3032, 832984fd-1a85-4281-99d6-ee710e778319, 22,1,20,39
3033, 102853d7-459b-465d-b042-bd5a40b92ebe, 35,16,13,2
3034, 6c5be00f-f8c0-433e-a683-645865f2f000, 25,13,30,4
3035, 19e46943-b298-4e90-a392-575c7880d990, 10,20,18,7
3036, 0639c134-9afd-4f87-8823-50a5772d37aa, 9,1,12,39
3037, 723eef8f-51df-4475-8762-0abf050796b6, 22,29,26,39
3038, 1c2ec22a-8008-4558-aca3-a251d00d9574, 34,35,12,33
3039, 295b1378-9582-4552-9621-584234343a12, 27,28,28,30
3040, 9cd2bd95-4039-45d9-9350-ee0be44db8ed, 21,19,21,19
3041, d92333ac-0f46-4e80-9a98-4ccfdfa0be63, 26,9,37,6
3042, 18efb795-e2f8-4be4-9e48-9c02131c8e81, 1,22,29,23
3043, ee69735e-d7b6-4259-9a83-02feaf2fc5de, 1,15,26,39
3044, 9cc13b69-0925-4ec6-8332-0d4c8bbda797, 29,13,1,35
3045, 721bb964-daf6-4231-9723-4d0f107da25b, 35,34,39,23
3046, 2d1b5290-8fb2-4dc1-977e-5fb9ebc7b3db, 1,8,0,2
3047, d71c27fd-0fba-4fe1-bae8-e67b12b3d393, 31,9,24,10
3048, e846e818-7895-4f96-a477-c9bd9f88fa14, 14,21,32,23
3049, bbe3c53f-970b-4a2f-ae1e-afcfeb8636a7, 10,22,28,12
3050, 53579990-7fe9-4857-b0f4-bfd2011f2cdd, 13,5,37,13
3051, 9ff3214b-36ec-415a-8b76-75517cc6eb89, 13,38,1,9
3052, cee8e381-a92c-452b-80a4-bec4bc4b8aad, 27,1,31,18
3053, 2cf9d2fa-701a-4b63-9e8f-a71cd063b719, 6,9,27,37
3054, 06527695-d5b3-4a35-bd06-2097695c362e, 30,27,19,30
3055, 4313e61b-eafb-47f3-8194-aaa33be3897b, 12,4,17,19
3056, 0da0929b-b8d2-4e36-82aa-d717a2821b98, 24,36,27,27
3057, 886ac3de-219f-41f0-bb97-63c18f7e7088, 2,36,34,12
3058, 42219c5a-ed18-40a6-b161-84ee3a9e19b4, 2,16,11,6
3059, 728b2a68-1fbd-4c21-a744-9e7834930d2c, 7,7,5,29
3060, 29a1cb55-cea7-40fe-b3e7-05b2a7caadd0, 22,10,0,7
3061, 00553e53-10f7-49bb-b3ab-cc95305c138b, 17,32,7,3
3062, b3584d3f-d012-453d-8792-1c9f23cd1ab4, 11,12,16,20
3063, 29bb9e47-6739-4fa9-a28e-046406d38118, 37,1,23,17
3064, 9a762f0e-b4ca-4fc3-b4fc-75e9d7be87c6, 36,6,1,29
3065, 3da575de-b079-4442-a62d-ecba00127477, 17,11,34,3
3066, dbb7d2a7-d191-46a5-a082-14e72dbcfc05, 2,36,38,31
3067, 966dadf7-0b79-4c15-87fa-54d2f56a32e0, 0,38,13,5
3068, 7e438ce6-3105-4dcb-8d34-224f3e1e0700, 26,22,28,1
3069, fe79e586-1cfa-4602-a676-5e95bc3db8d5, 26,34,14,20
3070, 091bcfa1-0766-4522-8dae-c4cf6e847933, 29,6,7,31
3071, 4927c175-4dcb-4b8a-9888-9c9bda815e01, 34,9,28,17
3072, 4a132299-b8fc-4441-9384-4ddd210597a6, 7,15,14,8
3073, 0a836a8a-36a3-4dfe-a819-50fc2b48a556, 9,27,4,23
3074, b9aa97c9-d995-4434-9cdd-30eabd5f6b36, 2,33,33,20
3075, 47310283-f93b-4509-a5ad-346d557d7a61, 18,2,35,30
3076, efb11937-02f7-4cb3-90eb-fabdb5183f3a, 19,10,18,0
3077, 52087a86-d8a0-4961-968c-dfef2e56124e, 27,10,6,24
3078, 4438338e-046b-497b-b400-ad2b7f541845, 36,16,2,3
3079, 04487ed4-aeb8-4b56-8d04-93a5e220c3ae, 31,30,6,6
3080, 69247a6a-32df-4e43-9533-00ed77033555, 10,37,24,11
3081, 074bfbd9-00c2-4ff1-b78a-a343aed66d6a, 16,22,5,34
3082, 7932b417-2585-425a-956b-77a89a4ce74f, 39,39,9,19
3083, bd87ca60-8ee0-4f60-89d1-b5cff7284d2b, 7,6,38,7
3084, 3a0e6bde-0f44-46b3-834b-178076f3986d, 4,29,1,13
3085, 58dceed9-7799-48a4-90c0-ba7798600dc2, 17,8,15,24
3086, 6bbc4489-e447-4dff-951f-9a858ba56b38, 12,36,19,26
3087, 67019776-e8e6-4bc2-9826-d07cf02d342b, 31,22,33,18
3088, 259b0e7c-9243-4702-b97e-2702bc6e3286, 5,36,38,10
3089, c78bcc3f-6c23-4151-9dad-fc25011542aa, 21,38,30,20
3090, 356a25ab-b72b-430d-97be-06a81c459dd5, 6,12,24,24
3091, a0352c50-34a5-4c15-9e96-352808f7390d, 17,14,24,39
3092, 23a7c6e0-ab45-4abb-aca8-2f9d2eccc204, 17,20,14,37
3093, 07995613-084e-4119-9356-7388000b5eb2, 35,29,4,12
3094, 5340a18a-7f73-46c2-986a-2d475f977ac6, 16,26,1,12
3095, a4e45020-e7b4-43b2-a24a-fc9e1e625c0d, 37,2,15,24
3096, f4b57678-4303-4ee8-93fe-1a6d2fefbfbd, 36,17,15,28
3097, 45320ed4-288e-4904-b9fd-28ae65284f70, 10,39,28,36
3098, 76827eb4-23ed-4857-9b14-ec1775afd2d3, 29,27,18,11
3099, 7521de27-5ec5-4f89-a929-93c60bc9da1e, 23,17,6,17
3100, 4f59b11c-cab9-4d58-a007-4da7ba7f1d6f, 35,8,13,3
3101, 6d5d8b67-9e5f-43d6-afbb-10d96079e951, 28,8,36,1
3102, bf12e933-7597-4835-a191-b939a7eb2ead, 27,21,14,32
3103, ec24aae5-dddf-45d3-a92f-4561eea3fd60, 38,30,38,1
3104, 84a6b75f-1732-4b0c-830d-4e6f3c461654, 9,31,23,33
3105, 7e088c7d-d84f-44bf-b9d3-83c0ae568732, 12,21,38,20
3106, a3325f7a-3081-4ac5-b678-5899075ec95b, 15,29,18,26
3107, e3ec51b5-e13b-4214-9fd9-3e0ddd8aa2b1, 6,34,22,0
3108, 1bd98675-2078-4ef3-a17b-6116e76bd7a8, 9,30,0,3
3109, ae0bd3d1-8adb-401d-97f4-10603092d5e5, 1,32,27,19
3110, 3b00e514-65ff-491c-8da9-dab221ead12f, 23,29,12,3
3111, bfc6ff21-02ce-487f-a263-c5af27d0e1ff, 25,20,23,0
3112, 29d82fa4-7e1d-436d-9383-45946e700d14, 26,12,17,12
3113, 706d55f5-8d53-49b5-9c8b-4c95f6ad8f2b, 24,2,15,6
3114, 0f8309cf-2417-4f57-a2e6-348107d38998, 3,15,8,1
3115, f1b6f751-dc60-428c-bf07-dd41c2960f9b, 25,15,11,2
3116, 5ee539d3-bbb5-42a3-ab84-351c846711dd, 7,28,38,10
3117, 1a028e3c-cc76-4471-867c-1de5bd547620, 25,39,33,38
3118, 7fd86a45-742b-4c8c-8f76-4ef0c4605453, 15,28,16,39
3119, 897d4867-558c-46e7-9cf7-4f936966a6c4, 2,23,11,20
3120, 1c6c77a2-1fc0-43ba-88e0-995e193028c9, 7,11,32,22
3121, 5b3607c3-7080-4cd4-867e-ce5a1409dc72, 13,10,14,30
3122, 5aa651a9-0f08-4942-8717-9f9d307a0704, 19,21,18,7
3123, 99ed358e-d45e-45ed-85ea-3a2bb190c96c, 34,18,5,15
3124, 6ca8e57f-a135-4ed4-bc10-00fca6395301, 36,14,17,37
3125, 985ffb9b-e58a-409c-93ad-4dfadc2c1e33, 1,2,30,19
3126, 3758a0ca-223a-4026-8af9-742ab8a3d5ef, 0,34,9,15
3127, 4e197d01-56da-4e21-a879-23146d07e77c, 14,26,6,28
3128, 1586f61e-2e33-4863-9369-ef459c6030e8, 31,17,8,10
3129, 8ebe1966-5bb6-4800-b59e-f7498eb39794, 26,35,8,29
3130, 612f9b4c-9b7a-4e57-be0c-bdd7386b78ea, 32,24,7,31
3131, c8d333e0-0255-4571-86a5-bba8ad3c314c, 6,27,10,21
3132, 63f7d279-dedf-477f-9d50-4b4c97b41f61, 10,29,39,0
3133, f9a469ca-6cab-4be3-abcd-5d68fdcbb9ae, 9,37,22,5
3134, 173e538c-01da-44f2-aa65-136e35e4072a, 12,29,6,11
3135, 641178a4-fc99-49d6-9279-dc737a4343d2, 3,33,32,29
3136, 8c7826a2-3889-4dde-bde8-416e54335aee, 33,21,15,3
3137, 48385abb-3420-4ebc-ab06-5bda9a8b7ae9, 2,0,37,25
3138, 5041fcb3-2e92-4043-95ef-a33d9ec8a199, 23,4,14,6
3139, 338aaa8a-09be-4caa-84b3-277e68d0a947, 24,19,9,20
3140, 7b1232cd-f584-4195-9e2c-e7d89916d119, 6,13,1,9
3141, d029f5c5-b3fb-4fae-b85f-becbf3473995, 22,4,2,22
3142, 2f793631-5053-4e2a-99b8-1268d6be6e87, 8,12,21,22
3143, 3e0cf98e-22b0-4d5a-a2f2-413fbfdefec8, 24,35,32,39
3144, 506964b2-2782-4c97-83c6-2e24e78a6c4b, 8,14,33,18
3145, b7ab51dc-69ca-4307-b4c2-6e4dd5840ed6, 20,13,35,1
3146, 32842518-7d2b-4bb3-b46c-695ad915cc16, 28,33,12,21
3147, 7cb92f0c-e16b-413b-a314-f2ff4da0e0e6, 8,7,5,37
3148, 5d0743a2-29f6-40f3-a02d-af5f2cea663b, 22,39,7,38
3149, 89b7db58-b04d-4f1e-8cbf-c7f98eddc475, 21,26,29,31
3150, 36273877-77fa-4889-9f88-4f9a52af8ef3, 21,2,10,33
3151, 5e73cd3f-7c59-4977-aae1-bcad8ec6e4bc, 12,5,26,33
3152, ede013cc-bb0b-41c8-89a4-ca0e2ba23ed9, 22,32,21,16
3153, b69d5cb5-df95-43bf-8f8c-362efa085926, 35,22,37,29
3154, 7e40dc0d-474d-4889-8e85-c6d4026ffd2b, 20,21,0,29
3155, 983feb7b-5728-4b94-aa02-8da02520e136, 14,18,32,14
3156, df137fdf-ad51-4a67-9082-780e72ff7ff6, 3,3,3,15
3157, e11e69e5-a90a-4643-ab02-6a1c2e9336b9, 31,0,31,28
3158, 8934aabf-7762-452e-9791-c19390c483c3, 37,14,0,26
3159, b2b0ecf5-cad1-44ef-ad92-dbdb7c62da65, 9,13,37,16
3160, f715ece5-acdc-452a-9fc7-f8c419b23f92, 18,36,2,26
3161, 2d5db2e3-5edd-45db-b0c2-2466bd0cb900, 36,31,35,1
3162, 00cc0b87-daa8-45a3-903a-b73f3088d52c, 0,38,31,21
3163, b0b2443a-abc7-4583-8d3c-4a684d7c826b, 12,39,2,34
3164, 98a3c29e-bd41-447d-b72d-ad8e8682d589, 30,13,14,33
3165, ad4582df-9c17-42da-89a3-c46e79536ecc, 31,2,12,39
3166, b97a8bca-8e62-47c3-93ce-03ec394f7555, 34,5,23,10
3167, bfba950e-9807-4567-9a6b-3fd4d7641053, 32,36,37,34
3168, 3935226b-9c53-4019-b5b6-bcfdb4af626d, 26,11,39,26
3169, 1415d0ae-619a-4ab2-9558-b78deaff136c, 37,21,18,16
3170, 805ba753-2a8e-4ddd-9dd7-f230554a6625, 0,39,27,7
3171, ce58b349-35a6-4b78-b7af-f9b33b42b96e, 11,35,19,28
3172, 179e6e08-daa6-4371-95a6-5f036a49242e, 17,5,28,22
3173, a9cfbbc5-9f49-4f7e-a0c2-392f1f0b4147, 25,18,30,8
3174, b4721cb4-4878-4b63-bef5-69467d9d433f, 11,6,18,30
3175, 7cd837b3-8e79-447a-986f-cd2c5da71d2e, 16,37,3,11
3176, be93e3c7-99a9-4204-aa3c-0d833f658949, 25,24,14,10
3177, f0e7d9bb-889c-43e0-b02b-2c97443adafd, 38,30,23,13
3178, c60114bc-a006-4562-88ce-20a2e0a8fc32, 38,6,27,8
3179, b465ca07-1009-45e4-81b4-318831326fb1, 3,31,36,2
3180, 02951913-d84d-44b2-8100-f9a357b05a69, 32,25,12,22
3181, 2c31e61a-32c0-4cf5-88a6-d798a21bf5d9, 18,39,13,17
3182, 55e90b47-d4bb-4688-a10a-03c0f1ce3975, 31,1,11,7
3183, b8769a27-b4cb-4f4f-ae42-bf10d9f56667, 33,23,5,5
3184, 751de366-1f12-49a9-b33d-d7c4cee4e796, 2,9,20,37
3185, bcbdd8ee-aa67-4b75-935f-f7667629396e, 7,12,16,31
3186, d5e6308c-3880-4642-a4c7-53f7e9b78e65, 24,19,37,29
3187, a2e620fe-0e05-4284-9848-beec972b7403, 36,34,17,36
3188, 116fea70-dd2d-4514-8886-784cc7f3ee75, 28,14,1,6
3189, f6d9d9f6-00cf-4ba7-90ff-67764b7c16bb, 11,27,23,34
3190, c29ef28c-0be6-42ac-9d03-926f2aed3e0b, 33,6,29,28
3191, d6704108-c57b-4678-8592-d7149056f04e, 29,6,21,21
3192, 1e9f6193-98ff-4d63-ad9f-1b30e460dbae, 30,38,24,1
3193, 4d58b4c8-bf76-4f3c-b424-ff107c7c43d9, 28,19,3,12
3194, b04dc9a8-f8ea-41d1-aef2-dfdecf37e022, 22,22,38,27
3195, fce21281-a33e-4c95-8f63-a12f72ce0ea1, 18,3,16,20
3196, 763e14e7-4287-48d5-a01f-2fac9cee9989, 35,4,3,30
3197, 819c2abc-6fd9-4c43-a411-40ab0776cb13, 33,36,6,34
3198, 4912a90b-bc89-4215-963a-70b0a7f14ceb, 17,25,4,18
3199, 6f2fba2f-94e1-45ec-91e1-2b49f2360dc5, 35,36,36,23
3200, 6abc057c-43ed-4339-ae04-44a0b0318811, 24,5,23,1
3201, 58f2516b-95b2-402c-aa43-556f581e0a22, 10,17,11,3
3202, 2b991cab-c790-4b5b-87d4-5d6202542014, 5,38,15,3
3203, c333dbc7-67b4-4021-9618-a2ef14cc4c25, 13,34,18,21
3204, 16ebaa4f-c709-494d-b29f-ceec4342ea01, 30,8,9,23
3205, a476652c-9346-4a03-85b7-b0660e937d16, 0,26,39,10
3206, b66e988a-6e4f-4230-bfa1-3f53676f62af, 0,28,25,2
3207, 863fdff5-7493-498d-be7e-45317a5b8667, 23,6,25,22
3208, 2bdfbdfd-91f0-4971-b77f-bbbbfe1463d0, 4,16,1,15
3209, 68c69269-66ec-42d3-9637-02643eeea3f2, 19,32,28,20
3210, 8062ff03-73d7-42ec-8c8a-f30f8a10170f, 22,20,33,0
3211, 94899974-be07-4551-9e33-6d2cf73d6a35, 6,14,36,13
3212, 9373acfa-fdd5-486c-bda8-8b8cf6f23412, 9,29,22,12
3213, 59f92e49-01d1-4bf5-a9fd-3bdea9693ef7, 5,33,22,13
3214, 26ee9cf3-9fda-42aa-bf46-a0df608303f6, 14,19,18,5
3215, 3c82dee3-c5bf-4bee-8ede-71f197b4b56b, 10,24,28,31
3216, b234065f-3e44-4e54-a93b-ec96f9ac2fdb, 10,1,34,28
3217, d96f4d18-e99e-4035-904d-9159e40a82c9, 3,14,1,7
3218, a640ec05-915e-43ca-af14-7e57c77be28c, 12,17,23,39
3219, 1e1f6c46-0a34-4861-9c40-895eb7616c5a, 27,21,3,0
3220, 3f4e17ef-0d3d-4591-aa25-180fed5ca958, 31,36,23,31
3221, 2b2f6c91-2748-4984-8e14-751f0c3ff460, 14,24,6,2
3222, f27068ae-2c76-449d-8993-05fc6714e7be, 36,6,6,14
3223, 7d0c6a74-61a5-4e2f-b89c-95e9afefcf3f, 6,32,33,30
3224, 8a197dca-9143-4258-a4be-b258f7edc7b9, 30,9,36,29
3225, babe6a61-1440-442a-8440-f13c0bd24a76, 25,2,14,28
3226, edd5bc25-a4b5-4dbd-a47d-0ee020fee336, 21,37,17,35
3227, cf2d75b9-aec1-4cf6-8343-85e1c2c70d3f, 25,19,16,19
3228, db248e63-d7e1-4875-9a77-9be804dffe99, 15,17,29,31
3229, ddfd327c-0066-49a5-bcc9-9d652a1abb4f, 11,26,24,14
3230, aa9be317-74a7-4b22-90ca-e6690614da17, 2,11,2,35
3231, 0df50f9f-9b90-4aff-9c01-98a8f7a6fe25, 22,38,6,11
3232, a634e664-8760-4d1f-856d-7c3478e69874, 12,4,16,9
3233, ee3634b1-a821-47cc-9ee3-c2cb8bdf836a, 26,29,16,22
3234, 5790bc9d-2d44-4055-b7f3-4e8023e87802, 0,34,27,33
3235, 71409094-098f-41a6-aec7-2868cb3d163f, 6,18,34,22
3236, d1f3335f-a0c4-403b-a162-23cdf352f384, 18,17,19,36
3237, faeaa3ae-e361-415f-87b1-76037ce116f8, 29,6,0,17
3238, 65a2c1be-1a02-410e-8e8c-8de0b5d09f1d, 6,11,28,13
3239, 44d22f59-4e0e-44b3-a06d-478799381d35, 38,26,5,9
3240, 7f5fee95-7a0b-4202-acaf-6e88bfd1db63, 12,35,22,5
3241, 269bbb7f-3880-44e7-a398-8e3950da6b93, 37,33,11,16
3242, bd115c71-017d-4d91-8942-0f8118f671d2, 6,34,38,20
3243, f14c6074-5260-4333-a234-6eee9574f02f, 31,2,27,15
3244, 1384f465-eac0-4c59-9583-e22c9834435c, 1,4,15,33
3245, c6e309e8-34ff-4fed-affb-f16b57801907, 33,25,13,36
3246, 87811361-6532-4fab-a928-cdb15cf8c198, 38,37,39,4
3247, 8d9ab8b8-45e9-469f-9c08-ed2c5f20eed6, 13,9,15,8
3248, 607f138e-b944-403e-8a09-a26052f22874, 25,17,26,29
3249, d0df2d33-5cc5-42f6-82f3-91d10a402200, 36,1,1,39
3250, 8af08f07-570e-40e3-9692-7d20c551015c, 32,0,0,17
3251, 8aad732f-4a8b-469d-90c0-c4738b6caa22, 31,14,23,33
3252, 5b364dce-b93d-491f-9094-27f417d1273f, 14,18,9,0
3253, 59dce79b-74bc-45ae-b2c5-6cd5863e1769, 29,18,30,10
3254, 746c4c03-9b6b-4a1d-ade3-c7498f9aca9e, 19,32,22,34
3255, 90a3595e-fd57-4f12-ae79-021062cca8c7, 20,22,38,16
3256, 9b2455fa-2b76-4288-91f8-f9dfdc8e9279, 28,15,23,27
3257, 1e7b5bec-c48b-4760-8c68-5d3459a86316, 8,22,6,6
3258, 00f710a7-cb22-484c-af59-ae538cd6e25d, 13,23,24,7
3259, b64ea42d-c8c8-4c36-9c4c-1b8e1c25f605, 2,6,11,38
3260, 88476007-048e-4205-92a4-0a82331e0805, 25,37,27,33
3261, 9e03ae3d-e388-4f81-b6ab-6a1e859dd965, 0,27,14,22
3262, a12ad97a-063e-469c-b2a6-884e3e0e5db3, 22,32,26,34
3263, 3754f409-aa6c-4c62-8d1f-147a2874d50c, 14,24,37,4
3264, 593615b0-327e-425c-9a15-8583bb8b0d17, 36,8,5,30
3265, 3cdc5b8f-4063-47f8-bd22-a92762539e8f, 1,14,6,38
3266, fc834e7f-cee4-48e1-9e4b-e07528d4a69f, 15,15,24,39
3267, 51a35544-d09a-43ba-a865-8520ba85b7ff, 3,29,22,39
3268, 76ac06ba-0d9f-4bf6-ad46-9fddc78d32d2, 37,33,11,34
3269, 0b89382e-1210-4930-a7a7-9e2c903053dd, 32,16,6,35
3270, 64de4db0-e054-42d7-9382-945b758611b7, 37,39,33,3
3271, e4146429-a77f-4695-b695-fe98e384ea10, 26,8,31,28
3272, 149c435f-8edb-4df4-aea4-5da70bf858d0, 30,1,7,33
3273, 8d5484c8-0214-4b8b-9e00-9a596b8f42b0, 19,21,24,8
3274, 6d2f13f2-76b7-476f-b2f6-d5164e4eed86, 18,2,1,31
3275, fe3c00db-328a-4c73-b6cb-4d15ec408d69, 21,23,15,10
3276, 7c3b311f-ec8e-4b29-acbf-aa70c537cd7d, 4,14,24,26
3277, b494ff21-50b3-4629-9628-4e7eae49242c, 35,36,18,13
3278, 90c6ae34-7b81-4ac5-afae-e9c35f344a82, 16,24,10,33
3279, 864a5c75-3e05-4125-b44f-25854a304568, 11,0,37,10
3280, 6d84c6f5-18a9-4630-b695-a4e1dd7da6c4, 16,34,16,8
3281, c19688a9-6410-4fcb-97fe-d75c54c8dd80, 9,2,31,12
3282, 62f45828-4a33-4587-b91c-dfa9c51cabd7, 9,28,19,21
3283, 2c5d5041-97f3-445c-bd61-3b469715c675, 9,21,39,35
3284, b1293a98-1bd7-4746-91d0-9df629afb5ff, 18,30,34,18
3285, 95bd079b-8248-4a57-822a-9e9921281ae6, 6,16,30,16
3286, 5e176ab3-117c-45d0-8639-1076670e3dbc, 27,10,15,2
3287, 30b4d0ea-1f38-415b-8ba3-9eef833b634d, 19,38,26,30
3288, 0d3b7e83-fe39-4dbe-afdc-c946a5ca1b75, 1,26,2,34
3289, 1f837b5c-37cd-4ab6-852a-e06a47ae62ea, 37,37,24,20
3290, 898bea1e-f57d-496e-b231-2bd4082ca553, 1,22,10,35
3291, a943ca56-b683-433f-9c26-f8dd6a7331e3, 5,0,21,6
3292, bc1104df-e3f7-4bc1-8974-9d2bbcc96987, 0,33,20,24
3293, f673bf80-b592-46b8-9409-8439526aae7e, 0,39,15,23
3294, 3c97e2a8-0b79-4431-a62b-c2e69391e4c5, 32,6,24,34
3295, 34606e7d-ea98-4eaf-ac75-cfe1afcc03bb, 33,14,29,14
3296, 4494a352-9053-4685-a622-918fddec785a, 37,28,0,18
3297, e67536d9-7942-4e48-af20-f71bcc9fe244, 0,15,18,26
3298, 2ec7f557-622c-4ec0-a507-29f414182db7, 11,23,1,36
3299, e481147a-ac13-459d-abcc-5283f18df0f3, 12,5,38,25
3300, d27385d6-b0e2-4a48-8992-28d9b16af8e0, 26,0,18,21
3301, 60ac47eb-0fb1-49ca-bfee-ac0eb878bee4, 21,29,30,18
3302, 3cdbfe76-0cf0-4c27-95c7-982f7638f57e, 23,24,18,39
3303, 1a173cba-ab17-4323-b4f5-1b059286d65d, 29,13,39,18
3304, 081a6e96-9dec-4b41-9d3b-7656fd5bbbf5, 0,5,33,8
3305, 96efd6cd-98fb-4b6b-9909-861aa07c091c, 17,6,39,18
3306, c1a075f9-ad00-432c-8923-0fec63131636, 24,32,5,16
3307, 21e0c759-87f1-4774-a987-2c9594c28fcc, 8,23,32,8
3308, bc5e6e32-f741-42ae-a359-19bd9d730aee, 36,36,13,19
3309, d6a1431c-0ed6-4cf5-9489-515cc5fc641d, 28,15,25,17
3310, 6f34c760-9073-4994-b2c5-91e619259743, 27,29,3,10
3311, 4789e7ff-5b4f-4435-862d-4b9dd4f3134b, 36,18,11,37
3312, 97b0e721-c896-40d0-a3a2-de1b70c23d38, 26,37,12,5
3313, 4cbb2e7e-5e51-4e5e-a4db-af81b293622f, 38,23,18,34
3314, 29b428c9-5b72-4ee3-b048-eea331c7bbc7, 18,36,23,2
3315, aaeb2fa9-be41-4b45-bfbb-99a739b627f5, 27,9,36,30
3316, 2122492b-eec1-42e3-9535-fa7d9bf15e7a, 22,15,38,37
3317, 868c36a1-97f3-4499-8b96-bb033fba95c5, 3,9,7,1
3318, a7fb5bb5-d7a2-46cf-9605-513e7faef9e5, 3,39,13,21
3319, 2c691ff9-61bc-45a0-8fac-7df285864e3b, 34,24,26,38
3320, 9d07f7d1-7385-45dc-a33a-26aacf21083d, 36,36,22,16
3321, 3d37851b-afde-44f3-bb3b-1f7fb61ec75a, 28,14,18,20
3322, eb8e735e-507e-4ac6-ae95-c44e26fb5ccc, 30,12,23,4
3323, a282ae1c-ae86-4f0a-9fc5-5a3f831a710a, 22,5,19,27
3324, 63e9855b-ef58-4af3-94d0-dfbb65c744cc, 10,16,1,11
3325, d4c9730b-8c9d-43d5-a117-36c86acf5d88, 25,20,29,21
3326, dfb4519b-3dfa-4922-bac5-ffb0a9202db5, 7,1,39,23
3327, 2ca2b5bf-97ac-4477-8f23-6643f422d9ea, 32,31,34,23
3328, 58a7f642-430f-4fd3-8895-d9857f6f0941, 7,38,16,28
3329, 9ada3130-bb55-4033-a9b5-3d69861c1736, 26,2,25,20
3330, d969c48b-ed84-4a3c-9973-aa09a40ddf11, 1,30,14,26
3331, fd33e3e3-225e-415f-aa08-0a3ad10d6601, 36,18,36,32
3332, 945380d3-5400-4f02-8903-3b36f13e08d8, 18,32,36,11
3333, b8760a77-8352-49c0-a5fe-04d02a3cc358, 39,26,18,30
3334, a5bbec95-f0b6-45b3-b0bb-107506b4eff9, 10,25,25,27
3335, 7bc7e9ee-a094-4971-ac68-60df9505f8c0, 16,10,36,15
3336, f22b0765-9cf6-4fc2-962e-582f8dced714, 17,27,5,6
3337, e7ad6be5-2ec2-4eca-8bdf-285d2e51afeb, 39,39,24,25
3338, 7e26c15a-d22d-4f10-b290-217373e54437, 33,10,29,7
3339, cd4170c5-ca64-4c46-837b-aa64b63b173e, 39,7,16,22
3340, f263d20b-060e-4373-ac4b-543aa567da08, 32,18,21,22
3341, 7612659a-67c9-49cb-b15f-250c06920053, 25,28,5,14
3342, 535c9cf4-3f8c-45ca-bb74-e2385f3e6b8a, 23,18,33,22
3343, 593fb489-1847-4a28-9234-58f6eac88409, 28,34,17,22
3344, 5d35580e-48c9-4b27-8adb-f23f447d1a9f, 20,33,33,32
3345, 2ae7af37-15c7-4550-afb5-c602faad497c, 5,28,21,33
3346, dfea8213-ecfd-43f0-bbb9-886f0b115ff7, 26,23,1,2
3347, 7813a01f-6f0f-4be8-8a27-c23f4535d7f8, 36,4,0,4
3348, 00da229d-3c1c-40f7-8c5b-9f7957002e7f, 11,27,14,13
3349, 781fdeaf-7f0e-46fd-a95e-27a631b69371, 21,4,24,2
3350, 5afdd647-4203-470d-abd1-bf6e90d8607a, 6,9,1,4
3351, e63b86bd-598d-42fc-a6a5-4f3519967e68, 16,34,37,28
3352, 1b499da1-f180-4832-8f17-abf626fec28d, 35,6,16,22
3353, e70d830e-04c4-423c-97c0-d23e9806e94c, 32,6,7,19
3354, 2fecc0af-ce19-45b9-981b-f88316a770b4, 23,29,24,15
3355, 8c0bf69b-72ce-4e03-872d-e86fb8fbd2e9, 22,20,20,27
3356, 64f4d23e-001c-4a4a-985f-747fc09f1d90, 4,13,10,13
3357, a27dcbee-c846-4dd1-b636-7ba75298c0e5, 19,12,34,20
3358, 3cfceae6-950c-422a-9bae-1b319c17e765, 12,14,5,9
3359, 62c96a77-156c-452d-8e97-6f823b59615a, 38,7,20,36
3360, bd355fad-b8fd-4b95-a6bd-3ae613bfb482, 23,15,15,14
3361, 606cc76e-3aa6-4eaa-afb5-f5315ebb264e, 11,6,36,11
3362, 479d0532-1dac-4cdb-b2cf-85fca9fa3bca, 27,12,2,23
3363, 12312301-ca2c-4351-97b3-0123d5f8c3db, 38,15,17,31
3364, 6f7aab8e-2bc6-4bf0-b2b4-88432eeb183c, 8,11,27,15
3365, 3b9ad709-2b2a-4b59-8149-d68c51f74d8b, 35,11,33,37
3366, fe17520b-a251-496b-8010-5f5cff497845, 24,25,30,20
3367, 8b37b226-b350-44c2-baa1-efb950e92c2c, 15,27,16,17
3368, 434f9733-b002-4757-9459-96f015df22f8, 17,25,21,16
3369, 2c9e76a8-f61c-4242-97f9-7ff6a7225e73, 35,39,37,12
3370, 7b0fe231-992e-432b-974c-b79f975ab5aa, 20,37,13,17
3371, 966247da-262c-4204-bb66-54dbf63da3ad, 24,35,18,0
3372, d9ce8524-9adb-404f-9b5f-5e33891d8184, 14,21,12,5
3373, 43102d77-a2da-4c7c-86e2-8a1183a97224, 2,24,25,35
3374, af59b510-7930-4c9c-b77b-5d2227d240eb, 25,22,35,21
3375, 62cd13c1-4cc4-4901-9fb7-8a344efde122, 18,35,7,30
3376, 70b9194c-9858-4a36-8a85-11278d9f97b0, 10,6,37,28
